variant,year,accountCurrency,initialCapitalEUR,finalCapitalEUR,finalEquityEUR,realizedReturnPct,totalReturn,winRate,maxDrawdown,profitFactor,totalTrades,openTrades,sharpe,sortino,avgTradeEUR,expectancyR,exposurePct,avgTradeLeverage,maxTradeLeverageUsed,avgAccountExposureX,stoppedTrades,takeProfitTrades,timeExitTrades,rejectedStrongOpposingTrend,rejectedSize
v4_rr1.0,2020,EUR,1000.0,981.89,987.64,-1.8109,-1.2358,44.83,4.1711,0.8254,29,1,-0.2914,-0.3402,-0.62,-0.074,78.63,6.17,13.0,0.655,10,12,0,0,0
v4_rr1.0,2021,EUR,1000.0,980.89,980.89,-1.9108,-1.9108,41.18,2.9239,0.7176,17,0,-0.5348,-0.6703,-1.12,-0.093,77.39,7.06,11.0,0.739,4,7,0,0,0
v4_rr1.0,2022,EUR,1000.0,956.27,955.75,-4.3727,-4.4245,33.33,4.8848,0.4787,24,1,-1.5641,-1.681,-1.82,-0.274,77.31,3.33,7.0,0.343,9,7,0,0,0
v4_rr1.0,2023,EUR,1000.0,985.34,982.17,-1.4659,-1.7829,50.0,3.365,0.7939,20,1,-0.5072,-0.5876,-0.73,-0.037,79.23,5.45,9.0,0.582,6,8,0,0,0
v4_rr1.0,2024,EUR,1000.0,956.76,958.2,-4.3237,-4.1797,31.58,5.6499,0.4359,19,1,-1.186,-1.3819,-2.28,-0.235,83.21,7.0,11.0,0.723,4,5,0,0,0
v4_rr1.0,2025,EUR,1000.0,976.79,975.95,-2.3207,-2.405,47.62,3.7921,0.5967,21,1,-0.8027,-1.0395,-1.11,-0.146,78.99,5.24,12.0,0.514,3,5,0,0,0
v4_rr1.0,2026,EUR,1000.0,971.68,971.68,-2.832,-2.832,42.11,4.1252,0.6576,19,0,-0.9158,-1.1271,-1.49,-0.103,81.48,8.47,13.0,0.908,6,8,0,0,0
