variant,year,accountCurrency,initialCapitalEUR,finalCapitalEUR,finalEquityEUR,realizedReturnPct,totalReturn,winRate,maxDrawdown,profitFactor,totalTrades,openTrades,sharpe,sortino,avgTradeEUR,expectancyR,exposurePct,avgTradeLeverage,maxTradeLeverageUsed,avgAccountExposureX,stoppedTrades,takeProfitTrades,timeExitTrades,rejectedStrongOpposingTrend,rejectedSize
v4_cp5_rr1.2,2020,EUR,1000.0,1009.09,1013.64,0.9086,1.3644,45.45,4.1973,1.1198,22,1,0.3682,0.45,0.41,0.028,78.63,6.23,11.0,0.65,7,10,0,0,0
v4_cp5_rr1.2,2021,EUR,1000.0,991.8,989.84,-0.8202,-1.0159,44.44,2.436,0.8875,18,1,-0.2598,-0.3275,-0.46,-0.016,83.14,6.89,11.0,0.689,5,8,0,0,0
v4_cp5_rr1.2,2022,EUR,1000.0,983.92,983.39,-1.6077,-1.661,40.0,2.8842,0.8199,25,1,-0.4932,-0.6121,-0.64,-0.113,86.15,3.44,7.0,0.354,12,10,0,0,0
v4_cp5_rr1.2,2023,EUR,1000.0,998.56,998.51,-0.1437,-0.1486,52.94,2.2819,0.9749,17,1,-0.0296,-0.0336,-0.08,0.077,75.38,5.24,8.0,0.551,5,7,0,0,0
v4_cp5_rr1.2,2024,EUR,1000.0,950.18,951.21,-4.9818,-4.8791,31.25,5.7995,0.4108,16,1,-1.3122,-1.5369,-3.11,-0.32,85.11,6.94,12.0,0.73,5,4,0,0,0
v4_cp5_rr1.2,2025,EUR,1000.0,977.04,975.56,-2.2957,-2.4437,36.84,3.8786,0.6156,19,1,-0.8132,-1.0981,-1.21,-0.203,82.88,4.95,12.0,0.478,4,4,0,0,0
v4_cp5_rr1.2,2026,EUR,1000.0,985.24,985.24,-1.4759,-1.4759,42.86,3.4043,0.7339,14,0,-0.5027,-0.644,-1.05,-0.049,85.71,8.43,13.0,0.902,4,5,0,0,0
